train_number,date, total_available
54076,11/6/2023,21
54077,11/6/2023,13
54078,11/6/2023,294
54085,11/6/2023,288
54086,11/6/2023,131
54091,11/6/2023,366
54092,11/6/2023,236
54101,11/6/2023,255
54102,11/6/2023,47
54103,11/6/2023,11
54104,11/6/2023,242
54105,11/6/2023,340
54106,11/6/2023,148
54107,11/6/2023,123
54108,11/6/2023,25
54109,11/6/2023,40
54110,11/6/2023,244
54151,11/6/2023,415
54152,11/6/2023,367
54153,11/6/2023,163
54154,11/6/2023,229
54155,11/6/2023,280
54156,11/6/2023,147
54157,11/6/2023,117
54158,11/6/2023,243
54159,11/6/2023,222
54160,11/6/2023,242
54192,11/6/2023,18
54193,11/6/2023,136
54211,11/6/2023,71
54212,11/6/2023,186
54221,11/6/2023,130
54222,11/6/2023,436
54223,11/6/2023,116
54224,11/6/2023,196
54225,11/6/2023,153
54226,11/6/2023,292
54227,11/6/2023,92
54228,11/6/2023,207
54231,11/6/2023,270
54232,11/6/2023,208
54233,11/6/2023,39
54234,11/6/2023,227
54237,11/6/2023,474
54238,11/6/2023,303
54239,11/6/2023,4
54240,11/6/2023,405
54243,11/6/2023,230
54244,11/6/2023,209
54251,11/6/2023,403
54252,11/6/2023,42
54253,11/6/2023,330
54254,11/6/2023,47
54255,11/6/2023,137
54256,11/6/2023,278
54261,11/6/2023,41
54262,11/6/2023,381
54263,11/6/2023,325
54264,11/6/2023,16
54265,11/6/2023,128
54266,11/6/2023,277
54267,11/6/2023,277
54268,11/6/2023,175
54270,11/6/2023,179
54271,11/6/2023,207
54272,11/6/2023,149
54273,11/6/2023,181
54274,11/6/2023,249
54281,11/6/2023,230
54282,11/6/2023,22
54283,11/6/2023,38
54284,11/6/2023,432
54291,11/6/2023,123
54292,11/6/2023,71
54293,11/6/2023,128
54294,11/6/2023,16
54301,11/6/2023,403
54302,11/6/2023,15
54303,11/6/2023,233
54304,11/6/2023,320
54305,11/6/2023,89
54306,11/6/2023,103
54307,11/6/2023,8
54308,11/6/2023,411
54309,11/6/2023,112
54310,11/6/2023,235
54311,11/6/2023,159
54312,11/6/2023,433
54313,11/6/2023,334
54314,11/6/2023,115
54315,11/6/2023,137
54316,11/6/2023,14
54321,11/6/2023,84
54322,11/6/2023,46
54323,11/6/2023,140
54324,11/6/2023,15
54325,11/6/2023,334
54326,11/6/2023,186
54327,11/6/2023,34
54328,11/6/2023,148
54329,11/6/2023,94
54330,11/6/2023,145
54331,11/6/2023,479
54332,11/6/2023,146
54333,11/6/2023,95
54334,11/6/2023,174
54335,11/6/2023,221
54336,11/6/2023,97
54341,11/6/2023,36
54342,11/6/2023,197
54351,11/6/2023,322
54352,11/6/2023,298
54353,11/6/2023,307
54354,11/6/2023,168
54355,11/6/2023,115
54356,11/6/2023,92
54371,11/6/2023,380
54372,11/6/2023,324
54373,11/6/2023,260
54374,11/6/2023,334
54375,11/6/2023,74
54376,11/6/2023,77
54377,11/6/2023,222
54378,11/6/2023,278
54381,11/6/2023,10
54382,11/6/2023,326
54383,11/6/2023,211
54384,11/6/2023,256
54385,11/6/2023,345
54386,11/6/2023,42
54387,11/6/2023,113
54388,11/6/2023,121
54389,11/6/2023,44
54390,11/6/2023,265
54391,11/6/2023,75
54392,11/6/2023,457
54393,11/6/2023,318
54394,11/6/2023,260
54395,11/6/2023,202
54396,11/6/2023,107
54397,11/6/2023,188
54398,11/6/2023,60
54401,11/6/2023,336
54402,11/6/2023,268
54403,11/6/2023,317
54404,11/6/2023,160
54405,11/6/2023,43
54406,11/6/2023,149
54411,11/6/2023,122
54412,11/6/2023,391
54413,11/6/2023,63
54414,11/6/2023,314
54415,11/6/2023,439
54416,11/6/2023,137
54417,11/6/2023,339
54418,11/6/2023,251
54419,11/6/2023,290
54420,11/6/2023,194
54421,11/6/2023,167
54422,11/6/2023,127
54461,11/6/2023,172
54462,11/6/2023,226
54463,11/6/2023,107
54464,11/6/2023,190
54465,11/6/2023,128
54466,11/6/2023,347
54467,11/6/2023,276
54468,11/6/2023,249
54469,11/6/2023,12
54470,11/6/2023,311
54471,11/6/2023,130
54472,11/6/2023,117
54473,11/6/2023,81
54474,11/6/2023,72
54475,11/6/2023,296
54476,11/6/2023,367
54481,11/6/2023,221
54482,11/6/2023,374
54483,11/6/2023,269
54484,11/6/2023,92
54485,11/6/2023,51
54486,11/6/2023,335
54502,11/6/2023,480
54503,11/6/2023,313
54505,11/6/2023,273
54506,11/6/2023,161
54511,11/6/2023,68
54512,11/6/2023,10
54521,11/6/2023,355
54522,11/6/2023,389
54531,11/6/2023,129
54532,11/6/2023,5
54539,11/6/2023,37
54540,11/6/2023,23
54541,11/6/2023,278
54542,11/6/2023,162
54551,11/6/2023,47
54552,11/6/2023,83
54553,11/6/2023,29
54555,11/6/2023,361
54556,11/6/2023,66
54557,11/6/2023,95
54558,11/6/2023,112
54559,11/6/2023,393
54560,11/6/2023,82
54561,11/6/2023,212
54562,11/6/2023,203
54563,11/6/2023,28
54564,11/6/2023,76
54571,11/6/2023,29
54572,11/6/2023,231
54575,11/6/2023,351
54576,11/6/2023,331
54581,11/6/2023,24
54582,11/6/2023,65
54601,11/6/2023,330
54602,11/6/2023,214
54603,11/6/2023,89
54604,11/6/2023,456
54605,11/6/2023,307
54606,11/6/2023,124
54611,11/6/2023,171
54612,11/6/2023,103
54613,11/6/2023,23
54614,11/6/2023,59
54615,11/6/2023,147
54616,11/6/2023,259
54621,11/6/2023,252
54622,11/6/2023,120
54625,11/6/2023,121
54626,11/6/2023,364
54631,11/6/2023,79
54632,11/6/2023,326
54633,11/6/2023,36
54634,11/6/2023,14
54635,11/6/2023,459
54636,11/6/2023,164
54637,11/6/2023,252
54638,11/6/2023,291
54641,11/6/2023,10
54642,11/6/2023,196
54643,11/6/2023,134
54644,11/6/2023,339
54645,11/6/2023,130
54646,11/6/2023,76
54653,11/6/2023,261
54654,11/6/2023,309
54701,11/6/2023,267
54702,11/6/2023,177
54703,11/6/2023,370
54704,11/6/2023,225
54751,11/6/2023,132
54752,11/6/2023,117
54753,11/6/2023,211
54754,11/6/2023,49
54755,11/6/2023,335
54756,11/6/2023,266
54757,11/6/2023,313
54758,11/6/2023,35
54781,11/6/2023,72
54782,11/6/2023,57
54783,11/6/2023,319
54784,11/6/2023,381
54785,11/6/2023,181
54786,11/6/2023,255
54787,11/6/2023,347
54788,11/6/2023,125
54791,11/6/2023,207
54792,11/6/2023,284
54793,11/6/2023,242
54794,11/6/2023,321
54801,11/6/2023,346
54802,11/6/2023,203
54803,11/6/2023,259
54804,11/6/2023,421
54805,11/6/2023,448
54806,11/6/2023,76
54807,11/6/2023,219
54808,11/6/2023,287
54809,11/6/2023,12
54810,11/6/2023,349
54811,11/6/2023,12
54812,11/6/2023,51
54813,11/6/2023,211
54814,11/6/2023,194
54815,11/6/2023,7
54816,11/6/2023,140
54817,11/6/2023,388
54818,11/6/2023,20
54819,11/6/2023,274
54820,11/6/2023,270
54821,11/6/2023,302
54822,11/6/2023,130
54823,11/6/2023,184
54824,11/6/2023,152
54881,11/6/2023,53
54882,11/6/2023,223
55001,11/6/2023,148
55002,11/6/2023,329
55005,11/6/2023,177
55006,11/6/2023,284
55007,11/6/2023,142
55008,11/6/2023,361
55009,11/6/2023,262
55010,11/6/2023,235
55011,11/6/2023,18
55012,11/6/2023,288
55013,11/6/2023,5
55014,11/6/2023,116
55015,11/6/2023,405
55017,11/6/2023,115
55018,11/6/2023,185
55019,11/6/2023,6
55020,11/6/2023,169
55021,11/6/2023,368
55022,11/6/2023,2
55024,11/6/2023,111
55025,11/6/2023,358
55026,11/6/2023,216
55027,11/6/2023,119
55028,11/6/2023,328
55029,11/6/2023,338
55030,11/6/2023,315
55031,11/6/2023,55
55032,11/6/2023,236
55033,11/6/2023,85
55034,11/6/2023,74
55035,11/6/2023,22
55036,11/6/2023,222
55037,11/6/2023,1
55038,11/6/2023,208
55039,11/6/2023,262
55040,11/6/2023,151
55041,11/6/2023,479
55042,11/6/2023,20
55043,11/6/2023,304
55044,11/6/2023,170
55045,11/6/2023,364
55046,11/6/2023,116
55049,11/6/2023,132
55050,11/6/2023,83
55101,11/6/2023,123
55102,11/6/2023,237
55103,11/6/2023,123
55104,11/6/2023,156
55107,11/6/2023,225
55108,11/6/2023,295
55109,11/6/2023,203
55110,11/6/2023,304
55111,11/6/2023,373
55112,11/6/2023,461
55113,11/6/2023,94
55114,11/6/2023,80
55115,11/6/2023,369
55116,11/6/2023,350
55117,11/6/2023,318
55118,11/6/2023,219
55119,11/6/2023,313
55120,11/6/2023,52
55121,11/6/2023,135
55122,11/6/2023,400
55123,11/6/2023,288
55124,11/6/2023,284
55125,11/6/2023,17
55126,11/6/2023,205
55127,11/6/2023,188
55128,11/6/2023,150
55129,11/6/2023,476
55130,11/6/2023,363
55131,11/6/2023,6
55132,11/6/2023,217
55133,11/6/2023,488
55134,11/6/2023,33
55135,11/6/2023,168
55136,11/6/2023,269
55137,11/6/2023,115
55138,11/6/2023,354
55139,11/6/2023,65
55140,11/6/2023,74
55142,11/6/2023,77
55143,11/6/2023,308
55144,11/6/2023,95
55145,11/6/2023,204
55146,11/6/2023,378
55149,11/6/2023,237
55150,11/6/2023,60
55159,11/6/2023,6
55160,11/6/2023,402
55162,11/6/2023,187
55201,11/6/2023,317
55203,11/6/2023,239
55204,11/6/2023,73
55207,11/6/2023,2
55209,11/6/2023,148
55210,11/6/2023,284
55211,11/6/2023,160
55212,11/6/2023,2
55217,11/6/2023,134
55218,11/6/2023,74
55219,11/6/2023,310
55231,11/6/2023,444
55232,11/6/2023,210
55237,11/6/2023,408
55238,11/6/2023,258
55239,11/6/2023,26
55240,11/6/2023,131
55241,11/6/2023,164
55242,11/6/2023,245
55243,11/6/2023,388
55244,11/6/2023,122
55245,11/6/2023,40
55246,11/6/2023,219
55247,11/6/2023,115
55248,11/6/2023,173
55301,11/6/2023,61
55302,11/6/2023,36
55303,11/6/2023,299
55304,11/6/2023,267
55305,11/6/2023,403
55306,11/6/2023,57
55307,11/6/2023,342
55308,11/6/2023,15
55309,11/6/2023,35
55310,11/6/2023,334
55311,11/6/2023,293
55312,11/6/2023,95
55313,11/6/2023,340
55314,11/6/2023,136
55315,11/6/2023,359
55316,11/6/2023,400
55317,11/6/2023,477
55318,11/6/2023,205
55319,11/6/2023,118
55320,11/6/2023,300
55321,11/6/2023,318
55322,11/6/2023,277
55323,11/6/2023,92
55324,11/6/2023,212
55325,11/6/2023,94
55326,11/6/2023,56
55327,11/6/2023,362
55328,11/6/2023,337
55329,11/6/2023,246
55330,11/6/2023,135
55331,11/6/2023,273
55332,11/6/2023,38
55333,11/6/2023,186
55334,11/6/2023,277
55335,11/6/2023,40
55337,11/6/2023,266
55338,11/6/2023,276
55339,11/6/2023,379
55341,11/6/2023,279
55342,11/6/2023,352
55347,11/6/2023,3
55348,11/6/2023,120
55349,11/6/2023,413
55501,11/6/2023,371
55502,11/6/2023,346
55503,11/6/2023,250
55504,11/6/2023,5
55506,11/6/2023,363
55507,11/6/2023,363
55508,11/6/2023,309
55509,11/6/2023,412
55510,11/6/2023,202
55511,11/6/2023,309
55512,11/6/2023,297
55513,11/6/2023,241
55514,11/6/2023,174
55515,11/6/2023,16
55516,11/6/2023,196
55517,11/6/2023,347
55518,11/6/2023,113
55519,11/6/2023,170
55520,11/6/2023,73
55525,11/6/2023,298
55528,11/6/2023,244
55529,11/6/2023,344
55530,11/6/2023,90
55531,11/6/2023,311
55532,11/6/2023,176
55535,11/6/2023,249
55536,11/6/2023,37
55537,11/6/2023,306
55538,11/6/2023,40
55539,11/6/2023,130
55540,11/6/2023,318
55541,11/6/2023,41
55542,11/6/2023,320
55549,11/6/2023,58
55552,11/6/2023,20
55553,11/6/2023,375
55554,11/6/2023,117
55555,11/6/2023,176
55556,11/6/2023,90
55557,11/6/2023,101
55558,11/6/2023,50
55559,11/6/2023,326
55560,11/6/2023,181
55565,11/6/2023,120
55566,11/6/2023,339
55567,11/6/2023,341
55568,11/6/2023,257
55569,11/6/2023,346
55570,11/6/2023,27
55573,11/6/2023,225
55574,11/6/2023,123
55575,11/6/2023,19
55576,11/6/2023,9
55577,11/6/2023,6
55578,11/6/2023,39
55603,11/6/2023,304
55604,11/6/2023,63
55607,11/6/2023,147
55608,11/6/2023,222
55609,11/6/2023,197
55610,11/6/2023,455
55611,11/6/2023,206
55612,11/6/2023,298
55617,11/6/2023,247
55618,11/6/2023,208
55707,11/6/2023,318
55708,11/6/2023,479
55711,11/6/2023,376
55712,11/6/2023,52
55713,11/6/2023,1
55714,11/6/2023,275
55715,11/6/2023,188
55716,11/6/2023,46
55721,11/6/2023,139
55722,11/6/2023,404
55725,11/6/2023,193
55726,11/6/2023,335
55727,11/6/2023,222
55728,11/6/2023,19
55729,11/6/2023,198
55730,11/6/2023,302
55731,11/6/2023,11
55732,11/6/2023,276
55733,11/6/2023,330
55734,11/6/2023,383
55735,11/6/2023,153
55736,11/6/2023,163
55737,11/6/2023,244
55738,11/6/2023,252
55739,11/6/2023,347
55740,11/6/2023,155
55741,11/6/2023,58
55742,11/6/2023,378
55743,11/6/2023,389
55744,11/6/2023,95
55745,11/6/2023,22
55746,11/6/2023,296
55747,11/6/2023,37
55748,11/6/2023,313
55749,11/6/2023,231
55750,11/6/2023,220
55751,11/6/2023,287
55752,11/6/2023,24
55753,11/6/2023,95
55754,11/6/2023,374
55755,11/6/2023,237
55756,11/6/2023,191
55757,11/6/2023,258
55758,11/6/2023,195
55759,11/6/2023,79
55760,11/6/2023,90
55791,11/6/2023,72
55792,11/6/2023,245
55793,11/6/2023,172
55794,11/6/2023,240
55801,11/6/2023,59
55802,11/6/2023,362
55805,11/6/2023,359
55806,11/6/2023,84
55809,11/6/2023,97
55810,11/6/2023,44
55811,11/6/2023,51
55812,11/6/2023,80
55815,11/6/2023,29
55816,11/6/2023,43
55817,11/6/2023,44
55818,11/6/2023,57
55901,11/6/2023,131
55902,11/6/2023,158
55903,11/6/2023,12
55904,11/6/2023,29
55905,11/6/2023,274
55906,11/6/2023,306
55907,11/6/2023,225
55908,11/6/2023,251
55913,11/6/2023,76
55914,11/6/2023,129
56001,11/6/2023,54
56002,11/6/2023,158
56003,11/6/2023,154
56004,11/6/2023,188
56005,11/6/2023,89
56006,11/6/2023,224
56007,11/6/2023,217
56008,11/6/2023,410
56009,11/6/2023,62
56010,11/6/2023,91
56011,11/6/2023,335
56012,11/6/2023,187
56013,11/6/2023,266
56014,11/6/2023,357
56037,11/6/2023,120
56038,11/6/2023,262
56039,11/6/2023,302
56040,11/6/2023,302
56041,11/6/2023,107
56042,11/6/2023,238
56043,11/6/2023,381
56044,11/6/2023,201
56045,11/6/2023,199
56046,11/6/2023,152
56100,11/6/2023,99
56101,11/6/2023,91
56102,11/6/2023,141
56103,11/6/2023,45
56136,11/6/2023,35
56137,11/6/2023,362
56138,11/6/2023,265
56139,11/6/2023,241
56140,11/6/2023,33
56141,11/6/2023,133
56142,11/6/2023,340
56143,11/6/2023,23
56144,11/6/2023,230
56145,11/6/2023,253
56146,11/6/2023,64
56147,11/6/2023,41
56148,11/6/2023,260
56149,11/6/2023,314
56150,11/6/2023,68
56151,11/6/2023,152
56201,11/6/2023,92
56202,11/6/2023,237
56203,11/6/2023,448
56204,11/6/2023,2
56205,11/6/2023,365
56206,11/6/2023,136
56209,11/6/2023,247
56210,11/6/2023,322
56211,11/6/2023,329
56212,11/6/2023,283
56213,11/6/2023,192
56214,11/6/2023,139
56221,11/6/2023,75
56222,11/6/2023,253
56223,11/6/2023,87
56224,11/6/2023,234
56225,11/6/2023,119
56226,11/6/2023,359
56227,11/6/2023,54
56228,11/6/2023,210
56229,11/6/2023,313
56230,11/6/2023,239
56231,11/6/2023,25
56232,11/6/2023,27
56233,11/6/2023,309
56234,11/6/2023,35
56237,11/6/2023,236
56238,11/6/2023,278
56239,11/6/2023,372
56240,11/6/2023,186
56241,11/6/2023,178
56242,11/6/2023,47
56261,11/6/2023,351
56262,11/6/2023,62
56263,11/6/2023,107
56264,11/6/2023,84
56265,11/6/2023,34
56266,11/6/2023,278
56267,11/6/2023,121
56268,11/6/2023,297
56269,11/6/2023,358
56270,11/6/2023,268
56271,11/6/2023,163
56272,11/6/2023,296
56273,11/6/2023,167
56274,11/6/2023,339
56300,11/6/2023,153
56301,11/6/2023,67
56302,11/6/2023,425
56303,11/6/2023,2
56304,11/6/2023,88
56305,11/6/2023,111
56307,11/6/2023,99
56308,11/6/2023,255
56309,11/6/2023,102
56310,11/6/2023,310
56311,11/6/2023,296
56312,11/6/2023,390
56313,11/6/2023,38
56315,11/6/2023,173
56316,11/6/2023,56
56317,11/6/2023,176
56318,11/6/2023,229
56319,11/6/2023,422
56320,11/6/2023,184
56321,11/6/2023,183
56323,11/6/2023,347
56324,11/6/2023,73
56325,11/6/2023,369
56331,11/6/2023,108
56332,11/6/2023,85
56333,11/6/2023,368
56334,11/6/2023,310
56335,11/6/2023,425
56336,11/6/2023,290
56337,11/6/2023,49
56338,11/6/2023,438
56370,11/6/2023,145
56371,11/6/2023,128
56373,11/6/2023,212
56374,11/6/2023,247
56375,11/6/2023,77
56376,11/6/2023,198
56377,11/6/2023,256
56378,11/6/2023,66
56379,11/6/2023,211
56380,11/6/2023,129
56381,11/6/2023,264
56382,11/6/2023,212
56383,11/6/2023,356
56384,11/6/2023,456
56385,11/6/2023,116
56386,11/6/2023,103
56387,11/6/2023,252
56389,11/6/2023,202
56390,11/6/2023,334
56391,11/6/2023,262
56392,11/6/2023,160
56393,11/6/2023,356
56394,11/6/2023,220
56501,11/6/2023,280
56502,11/6/2023,277
56503,11/6/2023,323
56504,11/6/2023,24
56505,11/6/2023,159
56506,11/6/2023,247
56507,11/6/2023,278
56508,11/6/2023,320
56509,11/6/2023,275
56510,11/6/2023,400
56511,11/6/2023,300
56512,11/6/2023,13
56513,11/6/2023,44
56514,11/6/2023,63
56515,11/6/2023,133
56516,11/6/2023,11
56517,11/6/2023,127
56518,11/6/2023,258
56519,11/6/2023,156
56520,11/6/2023,295
56523,11/6/2023,202
56524,11/6/2023,186
56525,11/6/2023,22
56526,11/6/2023,206
56527,11/6/2023,87
56528,11/6/2023,101
56600,11/6/2023,126
56601,11/6/2023,223
56602,11/6/2023,68
56603,11/6/2023,156
56604,11/6/2023,84
56605,11/6/2023,187
56606,11/6/2023,187
56607,11/6/2023,6
56608,11/6/2023,241
56609,11/6/2023,66
56610,11/6/2023,411
56611,11/6/2023,109
56612,11/6/2023,47
56613,11/6/2023,5
56614,11/6/2023,278
56615,11/6/2023,85
56616,11/6/2023,234
56617,11/6/2023,60
56618,11/6/2023,309
56619,11/6/2023,358
56620,11/6/2023,63
56621,11/6/2023,31
56640,11/6/2023,8
56641,11/6/2023,335
56642,11/6/2023,418
56643,11/6/2023,123
56644,11/6/2023,110
56645,11/6/2023,57
56646,11/6/2023,380
56647,11/6/2023,205
56650,11/6/2023,56
56651,11/6/2023,112
56652,11/6/2023,242
56653,11/6/2023,205
56654,11/6/2023,53
56655,11/6/2023,390
56656,11/6/2023,254
56657,11/6/2023,68
56659,11/6/2023,111
56661,11/6/2023,35
56700,11/6/2023,125
56701,11/6/2023,27
56703,11/6/2023,269
56704,11/6/2023,22
56705,11/6/2023,19
56706,11/6/2023,320
56707,11/6/2023,132
56708,11/6/2023,207
56709,11/6/2023,258
56710,11/6/2023,82
56711,11/6/2023,366
56712,11/6/2023,97
56713,11/6/2023,166
56714,11/6/2023,245
56721,11/6/2023,309
56722,11/6/2023,134
56723,11/6/2023,280
56724,11/6/2023,118
56725,11/6/2023,95
56726,11/6/2023,355
56731,11/6/2023,85
56732,11/6/2023,75
56733,11/6/2023,161
56734,11/6/2023,316
56735,11/6/2023,332
56736,11/6/2023,285
56761,11/6/2023,34
56762,11/6/2023,258
56763,11/6/2023,267
56764,11/6/2023,162
56765,11/6/2023,304
56766,11/6/2023,178
56767,11/6/2023,389
56768,11/6/2023,169
56805,11/6/2023,32
56806,11/6/2023,136
56807,11/6/2023,422
56808,11/6/2023,359
56811,11/6/2023,182
56812,11/6/2023,173
56821,11/6/2023,305
56822,11/6/2023,256
56823,11/6/2023,206
56824,11/6/2023,139
56825,11/6/2023,401
56826,11/6/2023,175
56827,11/6/2023,218
56828,11/6/2023,347
56829,11/6/2023,365
56830,11/6/2023,214
56833,11/6/2023,143
56834,11/6/2023,6
56835,11/6/2023,405
56836,11/6/2023,203
56837,11/6/2023,142
56838,11/6/2023,437
56839,11/6/2023,189
56840,11/6/2023,427
56841,11/6/2023,294
56842,11/6/2023,181
56843,11/6/2023,68
56844,11/6/2023,320
56845,11/6/2023,63
56846,11/6/2023,119
56847,11/6/2023,287
56848,11/6/2023,182
56851,11/6/2023,96
56852,11/6/2023,53
56859,11/6/2023,427
56860,11/6/2023,361
56861,11/6/2023,324
56862,11/6/2023,280
56863,11/6/2023,335
56864,11/6/2023,22
56865,11/6/2023,244
56866,11/6/2023,108
56873,11/6/2023,244
56874,11/6/2023,179
56877,11/6/2023,299
56878,11/6/2023,20
56889,11/6/2023,277
56890,11/6/2023,346
56891,11/6/2023,327
56892,11/6/2023,166
56893,11/6/2023,201
56894,11/6/2023,173
56902,11/6/2023,335
56903,11/6/2023,134
56904,11/6/2023,107
56905,11/6/2023,448
56906,11/6/2023,198
56907,11/6/2023,161
56909,11/6/2023,355
56910,11/6/2023,308
56911,11/6/2023,398
56912,11/6/2023,245
56913,11/6/2023,249
56914,11/6/2023,123
56915,11/6/2023,67
56916,11/6/2023,206
56917,11/6/2023,242
56918,11/6/2023,337
56961,11/6/2023,39
56962,11/6/2023,109
56963,11/6/2023,272
56964,11/6/2023,375
56965,11/6/2023,71
56966,11/6/2023,434
57121,11/6/2023,360
57122,11/6/2023,369
57123,11/6/2023,284
57124,11/6/2023,79
57129,11/6/2023,376
57130,11/6/2023,162
57131,11/6/2023,11
57133,11/6/2023,40
57134,11/6/2023,22
57135,11/6/2023,72
57136,11/6/2023,61
57139,11/6/2023,118
57140,11/6/2023,191
57145,11/6/2023,303
57146,11/6/2023,293
57155,11/6/2023,18
57156,11/6/2023,214
57200,11/6/2023,98
57201,11/6/2023,13
57202,11/6/2023,419
57203,11/6/2023,194
57207,11/6/2023,25
57208,11/6/2023,425
57209,11/6/2023,96
57210,11/6/2023,61
57216,11/6/2023,48
57217,11/6/2023,77
57218,11/6/2023,318
57219,11/6/2023,139
57220,11/6/2023,99
57223,11/6/2023,341
57224,11/6/2023,45
57225,11/6/2023,171
57226,11/6/2023,10
57229,11/6/2023,292
57230,11/6/2023,269
57231,11/6/2023,19
57232,11/6/2023,67
57235,11/6/2023,113
57237,11/6/2023,9
57238,11/6/2023,7
57239,11/6/2023,344
57240,11/6/2023,206
57241,11/6/2023,346
57242,11/6/2023,310
57253,11/6/2023,87
57254,11/6/2023,17
57256,11/6/2023,191
57257,11/6/2023,293
57258,11/6/2023,67
57259,11/6/2023,113
57260,11/6/2023,53
57262,11/6/2023,376
57263,11/6/2023,37
57264,11/6/2023,210
57265,11/6/2023,332
57271,11/6/2023,259
57272,11/6/2023,254
57273,11/6/2023,247
57274,11/6/2023,106
57277,11/6/2023,30
57278,11/6/2023,68
57279,11/6/2023,365
57280,11/6/2023,184
57285,11/6/2023,130
57286,11/6/2023,103
57298,11/6/2023,10
57305,11/6/2023,13
57306,11/6/2023,201
57307,11/6/2023,378
57308,11/6/2023,256
57325,11/6/2023,328
57326,11/6/2023,384
57327,11/6/2023,45
57328,11/6/2023,177
57381,11/6/2023,316
57382,11/6/2023,152
57411,11/6/2023,443
57412,11/6/2023,175
57422,11/6/2023,174
57425,11/6/2023,139
57426,11/6/2023,387
57427,11/6/2023,370
57428,11/6/2023,214
57429,11/6/2023,328
57430,11/6/2023,243
57435,11/6/2023,431
57437,11/6/2023,430
57438,11/6/2023,217
57439,11/6/2023,352
57440,11/6/2023,95
57447,11/6/2023,249
57448,11/6/2023,238
57451,11/6/2023,353
57452,11/6/2023,237
57453,11/6/2023,231
57454,11/6/2023,230
57456,11/6/2023,299
57467,11/6/2023,356
57468,11/6/2023,125
57469,11/6/2023,428
57470,11/6/2023,50
57473,11/6/2023,445
57474,11/6/2023,80
57475,11/6/2023,241
57476,11/6/2023,49
57485,11/6/2023,275
57486,11/6/2023,420
57501,11/6/2023,209
57502,11/6/2023,333
57503,11/6/2023,156
57504,11/6/2023,30
57512,11/6/2023,264
57515,11/6/2023,175
57516,11/6/2023,74
57517,11/6/2023,132
57518,11/6/2023,72
57519,11/6/2023,253
57539,11/6/2023,28
57540,11/6/2023,213
57541,11/6/2023,377
57542,11/6/2023,163
57547,11/6/2023,282
57548,11/6/2023,206
57549,11/6/2023,198
57550,11/6/2023,72
57551,11/6/2023,206
57552,11/6/2023,457
57553,11/6/2023,111
57554,11/6/2023,291
57557,11/6/2023,220
57558,11/6/2023,197
57561,11/6/2023,189
57562,11/6/2023,64
57563,11/6/2023,283
57564,11/6/2023,29
57581,11/6/2023,27
57582,11/6/2023,230
57583,11/6/2023,276
57584,11/6/2023,194
57593,11/6/2023,314
57594,11/6/2023,330
57605,11/6/2023,279
57606,11/6/2023,115
57619,11/6/2023,272
57620,11/6/2023,84
57624,11/6/2023,15
57625,11/6/2023,5
57626,11/6/2023,61
57628,11/6/2023,85
57631,11/6/2023,309
57632,11/6/2023,485
57639,11/6/2023,347
57640,11/6/2023,295
57641,11/6/2023,36
57642,11/6/2023,257
57643,11/6/2023,92
57644,11/6/2023,180
57649,11/6/2023,142
57650,11/6/2023,147
57651,11/6/2023,156
57652,11/6/2023,61
57657,11/6/2023,320
57658,11/6/2023,243
57659,11/6/2023,112
57660,11/6/2023,176
57685,11/6/2023,236
57686,11/6/2023,87
58000,11/6/2023,136
58001,11/6/2023,342
58002,11/6/2023,54
58003,11/6/2023,124
58005,11/6/2023,5
58006,11/6/2023,193
58007,11/6/2023,269
58008,11/6/2023,177
58009,11/6/2023,116
58010,11/6/2023,116
58011,11/6/2023,458
58012,11/6/2023,199
58014,11/6/2023,21
58015,11/6/2023,84
58016,11/6/2023,7
58017,11/6/2023,197
58018,11/6/2023,199
58019,11/6/2023,375
58020,11/6/2023,63
58021,11/6/2023,73
58022,11/6/2023,4
58023,11/6/2023,230
58025,11/6/2023,73
58026,11/6/2023,134
58027,11/6/2023,301
58028,11/6/2023,300
58101,11/6/2023,381
58103,11/6/2023,391
58104,11/6/2023,173
58109,11/6/2023,103
58110,11/6/2023,201
58111,11/6/2023,32
58112,11/6/2023,94
58113,11/6/2023,381
58114,11/6/2023,245
58115,11/6/2023,465
58116,11/6/2023,188
58117,11/6/2023,201
58118,11/6/2023,324
